c Graph colouring
c
c edges;1,26;1,27;1,28;1,29;1,30;1,31;1,32;1,33;1,34;1,35;1,36;1,37;1,38;1,39;1,40;1,41;1,42;1,43;1,44;1,45;1,46;1,47;1,48;1,49;1,50;1,76;1,77;1,78;1,79;1,80;1,81;1,82;1,83;1,84;1,85;1,86;1,87;1,88;1,89;1,90;1,91;1,92;1,93;1,94;1,95;1,96;1,97;1,98;1,99;1,100;2,26;2,27;2,28;2,29;2,30;2,31;2,32;2,33;2,34;2,35;2,36;2,37;2,38;2,39;2,40;2,41;2,42;2,43;2,44;2,45;2,46;2,47;2,48;2,49;2,50;2,76;2,77;2,78;2,79;2,80;2,81;2,82;2,83;2,84;2,85;2,86;2,87;2,88;2,89;2,90;2,91;2,92;2,93;2,94;2,95;2,96;2,97;2,98;2,99;2,100;3,26;3,27;3,28;3,29;3,30;3,31;3,32;3,33;3,34;3,35;3,36;3,37;3,38;3,39;3,40;3,41;3,42;3,43;3,44;3,45;3,46;3,47;3,48;3,49;3,50;3,76;3,77;3,78;3,79;3,80;3,81;3,82;3,83;3,84;3,85;3,86;3,87;3,88;3,89;3,90;3,91;3,92;3,93;3,94;3,95;3,96;3,97;3,98;3,99;3,100;4,26;4,27;4,28;4,29;4,30;4,31;4,32;4,33;4,34;4,35;4,36;4,37;4,38;4,39;4,40;4,41;4,42;4,43;4,44;4,45;4,46;4,47;4,48;4,49;4,50;4,76;4,77;4,78;4,79;4,80;4,81;4,82;4,83;4,84;4,85;4,86;4,87;4,88;4,89;4,90;4,91;4,92;4,93;4,94;4,95;4,96;4,97;4,98;4,99;4,100;5,26;5,27;5,28;5,29;5,30;5,31;5,32;5,33;5,34;5,35;5,36;5,37;5,38;5,39;5,40;5,41;5,42;5,43;5,44;5,45;5,46;5,47;5,48;5,49;5,50;5,76;5,77;5,78;5,79;5,80;5,81;5,82;5,83;5,84;5,85;5,86;5,87;5,88;5,89;5,90;5,91;5,92;5,93;5,94;5,95;5,96;5,97;5,98;5,99;5,100;6,26;6,27;6,28;6,29;6,30;6,31;6,32;6,33;6,34;6,35;6,36;6,37;6,38;6,39;6,40;6,41;6,42;6,43;6,44;6,45;6,46;6,47;6,48;6,49;6,50;6,76;6,77;6,78;6,79;6,80;6,81;6,82;6,83;6,84;6,85;6,86;6,87;6,88;6,89;6,90;6,91;6,92;6,93;6,94;6,95;6,96;6,97;6,98;6,99;6,100;7,26;7,27;7,28;7,29;7,30;7,31;7,32;7,33;7,34;7,35;7,36;7,37;7,38;7,39;7,40;7,41;7,42;7,43;7,44;7,45;7,46;7,47;7,48;7,49;7,50;7,76;7,77;7,78;7,79;7,80;7,81;7,82;7,83;7,84;7,85;7,86;7,87;7,88;7,89;7,90;7,91;7,92;7,93;7,94;7,95;7,96;7,97;7,98;7,99;7,100;8,26;8,27;8,28;8,29;8,30;8,31;8,32;8,33;8,34;8,35;8,36;8,37;8,38;8,39;8,40;8,41;8,42;8,43;8,44;8,45;8,46;8,47;8,48;8,49;8,50;8,76;8,77;8,78;8,79;8,80;8,81;8,82;8,83;8,84;8,85;8,86;8,87;8,88;8,89;8,90;8,91;8,92;8,93;8,94;8,95;8,96;8,97;8,98;8,99;8,100;9,26;9,27;9,28;9,29;9,30;9,31;9,32;9,33;9,34;9,35;9,36;9,37;9,38;9,39;9,40;9,41;9,42;9,43;9,44;9,45;9,46;9,47;9,48;9,49;9,50;9,76;9,77;9,78;9,79;9,80;9,81;9,82;9,83;9,84;9,85;9,86;9,87;9,88;9,89;9,90;9,91;9,92;9,93;9,94;9,95;9,96;9,97;9,98;9,99;9,100;10,26;10,27;10,28;10,29;10,30;10,31;10,32;10,33;10,34;10,35;10,36;10,37;10,38;10,39;10,40;10,41;10,42;10,43;10,44;10,45;10,46;10,47;10,48;10,49;10,50;10,76;10,77;10,78;10,79;10,80;10,81;10,82;10,83;10,84;10,85;10,86;10,87;10,88;10,89;10,90;10,91;10,92;10,93;10,94;10,95;10,96;10,97;10,98;10,99;10,100;11,26;11,27;11,28;11,29;11,30;11,31;11,32;11,33;11,34;11,35;11,36;11,37;11,38;11,39;11,40;11,41;11,42;11,43;11,44;11,45;11,46;11,47;11,48;11,49;11,50;11,76;11,77;11,78;11,79;11,80;11,81;11,82;11,83;11,84;11,85;11,86;11,87;11,88;11,89;11,90;11,91;11,92;11,93;11,94;11,95;11,96;11,97;11,98;11,99;11,100;12,26;12,27;12,28;12,29;12,30;12,31;12,32;12,33;12,34;12,35;12,36;12,37;12,38;12,39;12,40;12,41;12,42;12,43;12,44;12,45;12,46;12,47;12,48;12,49;12,50;12,76;12,77;12,78;12,79;12,80;12,81;12,82;12,83;12,84;12,85;12,86;12,87;12,88;12,89;12,90;12,91;12,92;12,93;12,94;12,95;12,96;12,97;12,98;12,99;12,100;13,26;13,27;13,28;13,29;13,30;13,31;13,32;13,33;13,34;13,35;13,36;13,37;13,38;13,39;13,40;13,41;13,42;13,43;13,44;13,45;13,46;13,47;13,48;13,49;13,50;13,76;13,77;13,78;13,79;13,80;13,81;13,82;13,83;13,84;13,85;13,86;13,87;13,88;13,89;13,90;13,91;13,92;13,93;13,94;13,95;13,96;13,97;13,98;13,99;13,100;14,26;14,27;14,28;14,29;14,30;14,31;14,32;14,33;14,34;14,35;14,36;14,37;14,38;14,39;14,40;14,41;14,42;14,43;14,44;14,45;14,46;14,47;14,48;14,49;14,50;14,76;14,77;14,78;14,79;14,80;14,81;14,82;14,83;14,84;14,85;14,86;14,87;14,88;14,89;14,90;14,91;14,92;14,93;14,94;14,95;14,96;14,97;14,98;14,99;14,100;15,26;15,27;15,28;15,29;15,30;15,31;15,32;15,33;15,34;15,35;15,36;15,37;15,38;15,39;15,40;15,41;15,42;15,43;15,44;15,45;15,46;15,47;15,48;15,49;15,50;15,76;15,77;15,78;15,79;15,80;15,81;15,82;15,83;15,84;15,85;15,86;15,87;15,88;15,89;15,90;15,91;15,92;15,93;15,94;15,95;15,96;15,97;15,98;15,99;15,100;16,26;16,27;16,28;16,29;16,30;16,31;16,32;16,33;16,34;16,35;16,36;16,37;16,38;16,39;16,40;16,41;16,42;16,43;16,44;16,45;16,46;16,47;16,48;16,49;16,50;16,76;16,77;16,78;16,79;16,80;16,81;16,82;16,83;16,84;16,85;16,86;16,87;16,88;16,89;16,90;16,91;16,92;16,93;16,94;16,95;16,96;16,97;16,98;16,99;16,100;17,26;17,27;17,28;17,29;17,30;17,31;17,32;17,33;17,34;17,35;17,36;17,37;17,38;17,39;17,40;17,41;17,42;17,43;17,44;17,45;17,46;17,47;17,48;17,49;17,50;17,76;17,77;17,78;17,79;17,80;17,81;17,82;17,83;17,84;17,85;17,86;17,87;17,88;17,89;17,90;17,91;17,92;17,93;17,94;17,95;17,96;17,97;17,98;17,99;17,100;18,26;18,27;18,28;18,29;18,30;18,31;18,32;18,33;18,34;18,35;18,36;18,37;18,38;18,39;18,40;18,41;18,42;18,43;18,44;18,45;18,46;18,47;18,48;18,49;18,50;18,76;18,77;18,78;18,79;18,80;18,81;18,82;18,83;18,84;18,85;18,86;18,87;18,88;18,89;18,90;18,91;18,92;18,93;18,94;18,95;18,96;18,97;18,98;18,99;18,100;19,26;19,27;19,28;19,29;19,30;19,31;19,32;19,33;19,34;19,35;19,36;19,37;19,38;19,39;19,40;19,41;19,42;19,43;19,44;19,45;19,46;19,47;19,48;19,49;19,50;19,76;19,77;19,78;19,79;19,80;19,81;19,82;19,83;19,84;19,85;19,86;19,87;19,88;19,89;19,90;19,91;19,92;19,93;19,94;19,95;19,96;19,97;19,98;19,99;19,100;20,26;20,27;20,28;20,29;20,30;20,31;20,32;20,33;20,34;20,35;20,36;20,37;20,38;20,39;20,40;20,41;20,42;20,43;20,44;20,45;20,46;20,47;20,48;20,49;20,50;20,76;20,77;20,78;20,79;20,80;20,81;20,82;20,83;20,84;20,85;20,86;20,87;20,88;20,89;20,90;20,91;20,92;20,93;20,94;20,95;20,96;20,97;20,98;20,99;20,100;21,26;21,27;21,28;21,29;21,30;21,31;21,32;21,33;21,34;21,35;21,36;21,37;21,38;21,39;21,40;21,41;21,42;21,43;21,44;21,45;21,46;21,47;21,48;21,49;21,50;21,76;21,77;21,78;21,79;21,80;21,81;21,82;21,83;21,84;21,85;21,86;21,87;21,88;21,89;21,90;21,91;21,92;21,93;21,94;21,95;21,96;21,97;21,98;21,99;21,100;22,26;22,27;22,28;22,29;22,30;22,31;22,32;22,33;22,34;22,35;22,36;22,37;22,38;22,39;22,40;22,41;22,42;22,43;22,44;22,45;22,46;22,47;22,48;22,49;22,50;22,76;22,77;22,78;22,79;22,80;22,81;22,82;22,83;22,84;22,85;22,86;22,87;22,88;22,89;22,90;22,91;22,92;22,93;22,94;22,95;22,96;22,97;22,98;22,99;22,100;23,26;23,27;23,28;23,29;23,30;23,31;23,32;23,33;23,34;23,35;23,36;23,37;23,38;23,39;23,40;23,41;23,42;23,43;23,44;23,45;23,46;23,47;23,48;23,49;23,50;23,76;23,77;23,78;23,79;23,80;23,81;23,82;23,83;23,84;23,85;23,86;23,87;23,88;23,89;23,90;23,91;23,92;23,93;23,94;23,95;23,96;23,97;23,98;23,99;23,100;24,26;24,27;24,28;24,29;24,30;24,31;24,32;24,33;24,34;24,35;24,36;24,37;24,38;24,39;24,40;24,41;24,42;24,43;24,44;24,45;24,46;24,47;24,48;24,49;24,50;24,76;24,77;24,78;24,79;24,80;24,81;24,82;24,83;24,84;24,85;24,86;24,87;24,88;24,89;24,90;24,91;24,92;24,93;24,94;24,95;24,96;24,97;24,98;24,99;24,100;25,26;25,27;25,28;25,29;25,30;25,31;25,32;25,33;25,34;25,35;25,36;25,37;25,38;25,39;25,40;25,41;25,42;25,43;25,44;25,45;25,46;25,47;25,48;25,49;25,50;25,76;25,77;25,78;25,79;25,80;25,81;25,82;25,83;25,84;25,85;25,86;25,87;25,88;25,89;25,90;25,91;25,92;25,93;25,94;25,95;25,96;25,97;25,98;25,99;25,100;26,51;26,52;26,53;26,54;26,55;26,56;26,57;26,58;26,59;26,60;26,61;26,62;26,63;26,64;26,65;26,66;26,67;26,68;26,69;26,70;26,71;26,72;26,73;26,74;26,75;27,51;27,52;27,53;27,54;27,55;27,56;27,57;27,58;27,59;27,60;27,61;27,62;27,63;27,64;27,65;27,66;27,67;27,68;27,69;27,70;27,71;27,72;27,73;27,74;27,75;28,51;28,52;28,53;28,54;28,55;28,56;28,57;28,58;28,59;28,60;28,61;28,62;28,63;28,64;28,65;28,66;28,67;28,68;28,69;28,70;28,71;28,72;28,73;28,74;28,75;29,51;29,52;29,53;29,54;29,55;29,56;29,57;29,58;29,59;29,60;29,61;29,62;29,63;29,64;29,65;29,66;29,67;29,68;29,69;29,70;29,71;29,72;29,73;29,74;29,75;30,51;30,52;30,53;30,54;30,55;30,56;30,57;30,58;30,59;30,60;30,61;30,62;30,63;30,64;30,65;30,66;30,67;30,68;30,69;30,70;30,71;30,72;30,73;30,74;30,75;31,51;31,52;31,53;31,54;31,55;31,56;31,57;31,58;31,59;31,60;31,61;31,62;31,63;31,64;31,65;31,66;31,67;31,68;31,69;31,70;31,71;31,72;31,73;31,74;31,75;32,51;32,52;32,53;32,54;32,55;32,56;32,57;32,58;32,59;32,60;32,61;32,62;32,63;32,64;32,65;32,66;32,67;32,68;32,69;32,70;32,71;32,72;32,73;32,74;32,75;33,51;33,52;33,53;33,54;33,55;33,56;33,57;33,58;33,59;33,60;33,61;33,62;33,63;33,64;33,65;33,66;33,67;33,68;33,69;33,70;33,71;33,72;33,73;33,74;33,75;34,51;34,52;34,53;34,54;34,55;34,56;34,57;34,58;34,59;34,60;34,61;34,62;34,63;34,64;34,65;34,66;34,67;34,68;34,69;34,70;34,71;34,72;34,73;34,74;34,75;35,51;35,52;35,53;35,54;35,55;35,56;35,57;35,58;35,59;35,60;35,61;35,62;35,63;35,64;35,65;35,66;35,67;35,68;35,69;35,70;35,71;35,72;35,73;35,74;35,75;36,51;36,52;36,53;36,54;36,55;36,56;36,57;36,58;36,59;36,60;36,61;36,62;36,63;36,64;36,65;36,66;36,67;36,68;36,69;36,70;36,71;36,72;36,73;36,74;36,75;37,51;37,52;37,53;37,54;37,55;37,56;37,57;37,58;37,59;37,60;37,61;37,62;37,63;37,64;37,65;37,66;37,67;37,68;37,69;37,70;37,71;37,72;37,73;37,74;37,75;38,51;38,52;38,53;38,54;38,55;38,56;38,57;38,58;38,59;38,60;38,61;38,62;38,63;38,64;38,65;38,66;38,67;38,68;38,69;38,70;38,71;38,72;38,73;38,74;38,75;39,51;39,52;39,53;39,54;39,55;39,56;39,57;39,58;39,59;39,60;39,61;39,62;39,63;39,64;39,65;39,66;39,67;39,68;39,69;39,70;39,71;39,72;39,73;39,74;39,75;40,51;40,52;40,53;40,54;40,55;40,56;40,57;40,58;40,59;40,60;40,61;40,62;40,63;40,64;40,65;40,66;40,67;40,68;40,69;40,70;40,71;40,72;40,73;40,74;40,75;41,51;41,52;41,53;41,54;41,55;41,56;41,57;41,58;41,59;41,60;41,61;41,62;41,63;41,64;41,65;41,66;41,67;41,68;41,69;41,70;41,71;41,72;41,73;41,74;41,75;42,51;42,52;42,53;42,54;42,55;42,56;42,57;42,58;42,59;42,60;42,61;42,62;42,63;42,64;42,65;42,66;42,67;42,68;42,69;42,70;42,71;42,72;42,73;42,74;42,75;43,51;43,52;43,53;43,54;43,55;43,56;43,57;43,58;43,59;43,60;43,61;43,62;43,63;43,64;43,65;43,66;43,67;43,68;43,69;43,70;43,71;43,72;43,73;43,74;43,75;44,51;44,52;44,53;44,54;44,55;44,56;44,57;44,58;44,59;44,60;44,61;44,62;44,63;44,64;44,65;44,66;44,67;44,68;44,69;44,70;44,71;44,72;44,73;44,74;44,75;45,51;45,52;45,53;45,54;45,55;45,56;45,57;45,58;45,59;45,60;45,61;45,62;45,63;45,64;45,65;45,66;45,67;45,68;45,69;45,70;45,71;45,72;45,73;45,74;45,75;46,51;46,52;46,53;46,54;46,55;46,56;46,57;46,58;46,59;46,60;46,61;46,62;46,63;46,64;46,65;46,66;46,67;46,68;46,69;46,70;46,71;46,72;46,73;46,74;46,75;47,51;47,52;47,53;47,54;47,55;47,56;47,57;47,58;47,59;47,60;47,61;47,62;47,63;47,64;47,65;47,66;47,67;47,68;47,69;47,70;47,71;47,72;47,73;47,74;47,75;48,51;48,52;48,53;48,54;48,55;48,56;48,57;48,58;48,59;48,60;48,61;48,62;48,63;48,64;48,65;48,66;48,67;48,68;48,69;48,70;48,71;48,72;48,73;48,74;48,75;49,51;49,52;49,53;49,54;49,55;49,56;49,57;49,58;49,59;49,60;49,61;49,62;49,63;49,64;49,65;49,66;49,67;49,68;49,69;49,70;49,71;49,72;49,73;49,74;49,75;50,51;50,52;50,53;50,54;50,55;50,56;50,57;50,58;50,59;50,60;50,61;50,62;50,63;50,64;50,65;50,66;50,67;50,68;50,69;50,70;50,71;50,72;50,73;50,74;50,75;51,76;51,77;51,78;51,79;51,80;51,81;51,82;51,83;51,84;51,85;51,86;51,87;51,88;51,89;51,90;51,91;51,92;51,93;51,94;51,95;51,96;51,97;51,98;51,99;51,100;52,76;52,77;52,78;52,79;52,80;52,81;52,82;52,83;52,84;52,85;52,86;52,87;52,88;52,89;52,90;52,91;52,92;52,93;52,94;52,95;52,96;52,97;52,98;52,99;52,100;53,76;53,77;53,78;53,79;53,80;53,81;53,82;53,83;53,84;53,85;53,86;53,87;53,88;53,89;53,90;53,91;53,92;53,93;53,94;53,95;53,96;53,97;53,98;53,99;53,100;54,76;54,77;54,78;54,79;54,80;54,81;54,82;54,83;54,84;54,85;54,86;54,87;54,88;54,89;54,90;54,91;54,92;54,93;54,94;54,95;54,96;54,97;54,98;54,99;54,100;55,76;55,77;55,78;55,79;55,80;55,81;55,82;55,83;55,84;55,85;55,86;55,87;55,88;55,89;55,90;55,91;55,92;55,93;55,94;55,95;55,96;55,97;55,98;55,99;55,100;56,76;56,77;56,78;56,79;56,80;56,81;56,82;56,83;56,84;56,85;56,86;56,87;56,88;56,89;56,90;56,91;56,92;56,93;56,94;56,95;56,96;56,97;56,98;56,99;56,100;57,76;57,77;57,78;57,79;57,80;57,81;57,82;57,83;57,84;57,85;57,86;57,87;57,88;57,89;57,90;57,91;57,92;57,93;57,94;57,95;57,96;57,97;57,98;57,99;57,100;58,76;58,77;58,78;58,79;58,80;58,81;58,82;58,83;58,84;58,85;58,86;58,87;58,88;58,89;58,90;58,91;58,92;58,93;58,94;58,95;58,96;58,97;58,98;58,99;58,100;59,76;59,77;59,78;59,79;59,80;59,81;59,82;59,83;59,84;59,85;59,86;59,87;59,88;59,89;59,90;59,91;59,92;59,93;59,94;59,95;59,96;59,97;59,98;59,99;59,100;60,76;60,77;60,78;60,79;60,80;60,81;60,82;60,83;60,84;60,85;60,86;60,87;60,88;60,89;60,90;60,91;60,92;60,93;60,94;60,95;60,96;60,97;60,98;60,99;60,100;61,76;61,77;61,78;61,79;61,80;61,81;61,82;61,83;61,84;61,85;61,86;61,87;61,88;61,89;61,90;61,91;61,92;61,93;61,94;61,95;61,96;61,97;61,98;61,99;61,100;62,76;62,77;62,78;62,79;62,80;62,81;62,82;62,83;62,84;62,85;62,86;62,87;62,88;62,89;62,90;62,91;62,92;62,93;62,94;62,95;62,96;62,97;62,98;62,99;62,100;63,76;63,77;63,78;63,79;63,80;63,81;63,82;63,83;63,84;63,85;63,86;63,87;63,88;63,89;63,90;63,91;63,92;63,93;63,94;63,95;63,96;63,97;63,98;63,99;63,100;64,76;64,77;64,78;64,79;64,80;64,81;64,82;64,83;64,84;64,85;64,86;64,87;64,88;64,89;64,90;64,91;64,92;64,93;64,94;64,95;64,96;64,97;64,98;64,99;64,100;65,76;65,77;65,78;65,79;65,80;65,81;65,82;65,83;65,84;65,85;65,86;65,87;65,88;65,89;65,90;65,91;65,92;65,93;65,94;65,95;65,96;65,97;65,98;65,99;65,100;66,76;66,77;66,78;66,79;66,80;66,81;66,82;66,83;66,84;66,85;66,86;66,87;66,88;66,89;66,90;66,91;66,92;66,93;66,94;66,95;66,96;66,97;66,98;66,99;66,100;67,76;67,77;67,78;67,79;67,80;67,81;67,82;67,83;67,84;67,85;67,86;67,87;67,88;67,89;67,90;67,91;67,92;67,93;67,94;67,95;67,96;67,97;67,98;67,99;67,100;68,76;68,77;68,78;68,79;68,80;68,81;68,82;68,83;68,84;68,85;68,86;68,87;68,88;68,89;68,90;68,91;68,92;68,93;68,94;68,95;68,96;68,97;68,98;68,99;68,100;69,76;69,77;69,78;69,79;69,80;69,81;69,82;69,83;69,84;69,85;69,86;69,87;69,88;69,89;69,90;69,91;69,92;69,93;69,94;69,95;69,96;69,97;69,98;69,99;69,100;70,76;70,77;70,78;70,79;70,80;70,81;70,82;70,83;70,84;70,85;70,86;70,87;70,88;70,89;70,90;70,91;70,92;70,93;70,94;70,95;70,96;70,97;70,98;70,99;70,100;71,76;71,77;71,78;71,79;71,80;71,81;71,82;71,83;71,84;71,85;71,86;71,87;71,88;71,89;71,90;71,91;71,92;71,93;71,94;71,95;71,96;71,97;71,98;71,99;71,100;72,76;72,77;72,78;72,79;72,80;72,81;72,82;72,83;72,84;72,85;72,86;72,87;72,88;72,89;72,90;72,91;72,92;72,93;72,94;72,95;72,96;72,97;72,98;72,99;72,100;73,76;73,77;73,78;73,79;73,80;73,81;73,82;73,83;73,84;73,85;73,86;73,87;73,88;73,89;73,90;73,91;73,92;73,93;73,94;73,95;73,96;73,97;73,98;73,99;73,100;74,76;74,77;74,78;74,79;74,80;74,81;74,82;74,83;74,84;74,85;74,86;74,87;74,88;74,89;74,90;74,91;74,92;74,93;74,94;74,95;74,96;74,97;74,98;74,99;74,100;75,76;75,77;75,78;75,79;75,80;75,81;75,82;75,83;75,84;75,85;75,86;75,87;75,88;75,89;75,90;75,91;75,92;75,93;75,94;75,95;75,96;75,97;75,98;75,99;75,100
c n = number of vertices = 100
c m = number of edges = 2500
c k = number of colours = 2
c vertex i=0,...,n-1 has colour c=0,...,k-1 if variable i*k+c+1 True
c
c We have nk=200 variables and n+(k^2-k)n/2+mk=5200 clauses.
c
p cnf 200 5200
